"student","MAP"
28163,1.83513365050205
28334,1.44203789202371
22558,0.0166178130905119
24285,1.2412246837647
24356,0.601127113471539
53364,-0.143045362961595
53076,1.16456246244177
24229,1.83513365050205
22560,-0.113408162732209
24169,0.359505850846423
53652,-0.505739565492173
24064,-1.48334176577927
22602,-0.498834542131851
37679,-0.08877436011656
24227,-1.83137309460134
24413,0.432732502518529
53091,-0.739534273658508
53072,0.711991771873117
11804,0.0858293786772253
56829,0.479290736283305
11720,-0.537035724159364
11858,0.9462326623187
11896,0.482883625423197
56977,-0.18170028518288
11716,-0.232845470171779
11898,0.802347294824759
24354,1.54056073497557
28173,1.83513365050205
24358,0.48764779566133
55925,0.427807544051555
24359,1.10914253345121
28289,0.994963852293821
24228,1.40059269551454
24463,0.781009415708545
28287,1.00651343206929
28113,1.15027308188395
24295,-0.806949958281996
37492,-0.58078570803415
24355,-1.24478796413571
37375,-1.39520599797081
24357,0.950795751705737
24462,0.115463493019422
24171,0.802932072149863
55359,-0.00146919503584429
37603,0.47296558213658
24461,-0.125677332401394
37602,-0.371048469045325
37493,-0.752643994190066
37808,-0.102405341793882
22559,-0.544483969840688
45005,0.56402541449168
22470,0.0473159395051439
37699,0.486991008598556
38028,-1.30472705282346
37376,0.409911541257296
22525,0.200464669776751
22561,-0.786230641495081
22468,-0.267127706480609
40962,0.0512233310973034
16598,-1.89343412390024
40329,-0.884545342802642
40747,-0.622248576433027
26905,-0.515576092689836
40729,-0.317079287312747
37267,-0.426689982352688
40248,0.552677414175636
41070,-1.14683941152712
28146,1.47210875898817
40986,1.83513365050205
36786,0.290675509354637
22578,-1.00852690795344
40487,0.0407037902428414
54264,-1.12963068233187
36536,-0.1278943846706
36802,0.38972279584038
28360,1.28585328258722
28203,1.10765057353474
28196,0.252230160256255
28111,1.36048546698215
28175,-0.992973988551124
6302,0.171295507012993
6301,0.682325036726075
6234,0.479664708237186
6213,0.47954078898385
6280,0.595612849041567
40356,-0.479675184417618
28242,1.0777013679154
28286,1.83513365050205
9878,-1.58202659623466
9645,0.636038456013622
9960,-0.0454811464810852
10031,-0.251816897399441
9961,0.178148069970311
56533,0.797425624963433
9973,1.3175536453258
18589,-0.332767314549191
10047,0.889485258220262
9877,0.430745364707829
25823,0.322896152474802
9816,0.820032268609188
9571,0.948678254181313
9656,0.722747991742691
10127,-1.17065124711884
9580,-0.223074266575179
9889,-0.190856342756502
9905,-0.0739339755218347
56537,0.676699022916178
10060,-0.573953015225424
37698,0.284220368485754
9891,0.322047332986138
9920,0.311672256775997
9768,1.28734322047934
10138,1.02059288881163
53519,-0.781590937376971
10143,0.840856450067797
9673,0.233864112367429
9675,0.640317090512171
9909,0.0367914226793562
9906,-0.294150839028352
9672,-0.431975179547974
9807,0.142413430260708
9683,0.520529883211679
37605,-1.34633691694278
22467,-0.924940396731023
36644,-0.0818710702993809
36452,-0.217765964714081
37598,-0.581306057828092
36803,0.0609622593375741
37703,-0.4486365098555
37701,1.2412246837647
37268,0.822828637639049
37607,0.280855079608584
55273,-0.482925525051049
37695,-0.575684487737705
37488,-0.921450867790091
37810,-1.15699546210338
38027,-0.936385228601269
37601,-0.296444911729611
37370,1.03981465598483
36408,0.15594844535277
36605,-0.820060443955109
36407,-0.634174812398816
36726,0.356497587688084
54262,-0.538375670504655
36538,-1.33594295091305
36537,1.42165106150985
36604,-0.280614756440089
38020,-0.832881738401862
55259,-0.7091017676839
37596,0.0583593039488307
37599,-0.477893340441168
37920,0.228262376732456
37490,-0.467693687328687
37597,0.133604779473369
38029,0.457677826784416
37812,0.790009566239519
37594,-0.0368674350862513
37486,0.0341924123106245
55365,-0.578089101534017
37263,0.126761628939343
37692,1.14291517776377
37265,-0.753807891517193
37262,-0.93878158425292
55460,-0.600158374081217
37805,-1.25060052132582
37688,-0.732437633935138
37899,-0.4249207504958
37804,-0.660356536983022
37926,0.550269213180708
28395,0.662089671698307
37929,-0.203715587428159
37270,-1.00823307495043
37606,0.368850930040359
37814,-0.00271448455735931
38025,-0.908921250142867
37372,-0.284922443019712
37691,0.644701962444294
37922,0.551095990112153
37696,-0.321716166424333
37921,0.116048524438918
38030,0.820337546963521
37600,-0.359649266822292
55490,0.386395512640752
6232,1.09485034907719
37565,-1.05100761624229
55467,0.645882398712215
37690,-0.172667317967618
38008,-0.100311717934845
6174,0.901779956094232
6211,0.7281421402468
6251,-0.899817603823888
37348,0.0761516094786841
22523,-0.348305893992544
37258,0.476003322536995
38004,-1.17671478523376
37803,-0.372658425431048
38002,0.438224304655069
37665,0.978773032337131
37664,-0.351881831325159
37452,0.370368855052504
37782,0.611055238003951
30617,-0.650709905925242
30696,-1.02081815025874
30618,-0.582807831812176
43547,0.365733390381649
44284,-1.54406568180847
30738,0.129694694731655
33715,1.12232622849071
53490,-0.380366282725405
30737,-1.4135514947837
30740,-0.470831402744815
34176,-1.00382720387279
34123,1.12705564959278
30665,0.267102658971924
34122,0.0038656360146695
30597,-0.666434361169895
29012,0.0875919523337757
44256,-0.785136811611486
33730,0.88947333317681
53481,0.0423358638530532
30569,-1.04875919580989
34121,0.551879049958256
30567,-0.885511195474496
34041,0.721928895190325
30716,-0.830678883954529
33841,-1.27299247436093
31836,0.266310944592744
31993,0.63167790313048
31895,0.757255626613208
31990,-0.337645305798772
32102,-0.452160940761353
31858,0.33708347892752
31855,0.259377107122069
31755,1.44203789202371
32019,0.332022113840524
30694,-1.58133921708467
32021,-0.341347657458045
55009,0.560912797171498
31752,1.3175536453258
31799,0.688514886410003
31938,-1.5839020886062
31891,-0.0781324994405221
9760,1.00291448929989
31899,1.11318597338566
54963,0.0842453183374945
56706,1.54056073497557
29834,0.953628049096205
29522,-0.209423833169771
29707,1.83513365050205
29912,1.53502442409402
30019,1.42852414980678
29635,0.872390674251785
30015,0.734295199102004
29521,1.83513365050205
29585,1.50317309307795
29575,0.748665489980188
29838,1.55652798893701
29901,1.83513365050205
30018,1.00651343206929
33867,1.17848825832468
34042,1.27526237637913
33807,0.418084241562316
7325,-0.233496839596407
31988,0.120564615085434
32067,0.85466279828582
31940,0.399465287899476
31861,1.17852700859143
31935,0.880158085984707
31839,1.0097689480076
31801,-1.38960711822276
37105,-1.77875945422586
37134,-0.0070627514630113
36922,0.157124950935428
37040,-0.521929973382969
37078,0.0579444132100223
10981,-1.11658783950303
22402,-0.147405994673005
22356,-0.0313347734521092
43656,0.470771406726426
13585,-0.593830182221254
37147,-1.55660051810694
13389,0.759058407477843
37043,-1.12452908570341
36920,-1.00981968828299
37038,0.796752846057291
20410,0.443363998076403
54430,-0.719196685600398
37073,-1.29704289684204
36994,0.515649737464373
20378,-1.07983483570015
29836,0.223102047001366
37033,-0.552947253757083
37039,-0.881486475265356
13743,-1.95076569126326
36923,0.251910429570966
37077,-0.749437666184029
36995,0.118837922164351
36885,0.041423212784589
37106,-0.473113993727819
37041,-0.668976605444085
