"student","MAP"
11432,0.307747572840047
11159,0.718867348878404
10898,1.67385554400775
10896,0.882776501604379
11497,-0.108634366816358
11158,0.732539738469233
11499,0.768634906775514
11504,0.00722421485631401
11337,1.03066283332913
25707,-1.40735584187627
11431,0.260776499739295
25628,0.104155126159844
25617,0.938461706642902
11070,0.248622473046644
25467,-0.199334366922823
25463,0.712492383312157
25451,-1.13092616909256
25646,-0.513747850664298
25462,-0.681904735811055
25504,0.0177345414956817
25466,0.726511938983991
1756,-0.446777751085364
25529,-0.959659469011852
1753,-0.821811995702498
25644,0.836221765444169
25464,0.795995934421406
2169,0.0725326196624916
2320,0.28369588040091
2458,0.427459695144932
17518,0.294541897085343
1865,-0.473419398252649
2168,0.0767260311463516
10986,0.551090942757235
10942,-1.00190983531256
11429,0.725435358486461
11156,0.301850192922779
57243,-0.967851474810155
11338,0.319849170301114
10897,1.40629561336531
11069,-0.688116614652032
11157,0.238615892130328
11500,-0.646207094468063
25465,-0.500706641950162
1357,-0.704492332562061
1358,-0.794265510032427
1359,0.467763210399582
1360,0.0220316582728775
1361,0.372500971368718
1362,0.33297292595934
34951,1.45990331109687
10333,1.17528900495178
27674,0.928890474727883
27669,0.51865899635093
27617,0.64673275500798
27919,-0.241028276559293
27996,-0.343478989341171
28064,-0.0485932914800024
27720,-0.646875369843068
27924,0.145321288010505
27627,-0.402311948064317
27734,-0.0717797514780856
27628,-0.411722585987108
44708,1.6552323752603
44728,0.479115228071338
27983,-0.309868397150861
27611,0.191047478944342
27859,-0.174603396647646
27614,1.09475212145133
14549,0.394376670410012
27675,-0.0730204811293976
28052,0.821629981738261
27612,0.215814133712282
27802,-1.66021677843993
27673,1.35841509356445
27916,0.15506707554858
10206,0.639752466277212
10305,1.21294657190027
10257,0.508316257344355
27982,-1.29224637976624
27792,0.614159138019233
27684,-0.94127327568129
27791,1.45990331109687
27789,-0.12955001349918
27984,1.54590816216375
10358,0.690079515193655
10355,0.446469424262574
10207,0.834775314403351
10334,0.598169755840301
10304,0.446469424262574
10332,1.26088443470409
10356,1.6552323752603
12462,0.910408119742271
10178,0.18090996435996
27873,0.0255310271059689
27921,0.880864623368936
27793,-0.898320982546366
27610,-0.732067429995057
27616,0.329207600283896
27788,1.26088443470409
10357,0.543197774893966
10196,0.532265906374352
6445,1.21294657190027
10232,0.765514273394132
10280,-0.0860447313784472
12647,-0.210759324121631
12354,-1.21083843347301
12058,0.997435549619387
12419,-0.698517092556152
12355,0.487018536974782
12525,-0.461413483518279
12059,0.997435549619387
12374,-0.477511628873797
12608,-1.00804359735938
12256,-1.02662023949946
12057,-0.381928942355968
12154,1.26468362781262
12255,-0.183077600766865
12671,1.30905902376049
