"student","MAP"
11432,0.0806818764024405
11159,0.839433213653757
10898,1.3692803424827
10896,0.40739782782144
11497,0.329714707460503
11158,0.677920483578835
11499,0.839433213653757
11504,0.508694740831316
11337,1.16585450323399
25707,-0.738858936962106
11431,-0.00886796449527175
25628,0.40832465242771
25617,1.03988275147683
11070,0.64518094386195
25467,0.199575283629899
25463,0.837619347822792
25451,-1.25956809858758
25646,-0.261235995359022
25462,-1.42748269709173
25504,-0.632062818580834
25466,0.759324693883117
25529,-0.917586904754116
1753,-1.64087748227915
25644,0.323731911108556
25464,0.0105693190250415
10986,0.382747144598398
10942,0.0787626049911936
11429,0.664876850289208
11156,0.271775911469072
57243,-1.04511110703528
11338,0.615987998273669
10897,1.34323981272394
11069,0.0203587036567027
11157,0.468995725435399
11500,-0.595081974070336
1356,0.638925472091234
25465,0.164606654903954
1357,-1.67203310419841
1358,-1.21000593922367
1359,0.66391490927695
1361,0.839433213653757
1362,0.00850564798427705
27617,1.34383051268465
27919,0.334132775577687
28064,-0.138448475193083
27720,0.0356710781528662
27627,-0.922480812566545
44708,0.839433213653757
44728,-0.194071705657515
27983,-0.273024306829541
27611,-0.151957436332359
27859,-0.00924229547505269
27614,-0.136922665397684
14549,0.656793313810213
27675,-0.125357265227365
28052,0.826163402656461
27673,0.500207105305626
27916,-1.12336476329984
10257,-0.283673749761116
27982,-0.336538338227441
27792,0.165148142367496
27791,0.840737611238993
27789,0.0505373907234387
27984,1.34323981272394
10356,1.01907107425399
27920,0.353690478555184
27793,-0.832092941832036
27610,-0.931208511388279
27616,0.689317558206223
27788,0.458393629649977
27948,-0.7484190417107
10280,-1.28996466033383
12058,0.444299872072786
12059,0.460808419093097
12608,-0.696622113835473
12671,0.620081378177941
12148,1.12277278408363
12107,-0.463078670368736
12358,1.3751020050358
12429,0.360049301553348
15486,0.911028718947823
5466,0.726537102238045
12352,1.3751020050358
58033,0.369123096151312
12535,0.38143767679803
12365,0.37029557816558
12548,0.66391490927695
33324,0.987802687997758
3146,0.450154577196862
3433,0.451614926526601
3887,-1.41338716185384
42747,0.122490122201904
52282,0.873383547098672
17266,-0.0145371922586457
3272,0.831421027048549
54547,0.757292802816068
30079,-1.11408550980566
3883,0.865693029657206
3837,0.357653789645315
3094,0.323630352354914
43098,-0.174980789562142
3891,0.146031997844436
3394,-0.377781217988295
3885,-0.291819447350283
3559,0.58260558133855
3386,-0.274270905804273
3796,-0.454439491788889
3612,1.09978190792352
33290,-0.254601197931837
27613,-0.352037377829998
3838,0.316190351099251
12230,-0.18725664392238
12408,0.194710164697348
16676,-0.422008606105025
24122,-0.0165928331219227
52253,-0.93465572245831
12126,-1.18568396937932
3201,-0.221807070681355
44659,-0.557609212927253
30486,1.7130955001769
30500,0.843313010584079
30501,0.242539886362495
30469,-1.08521906162049
30445,0.0375385243856924
39493,-1.36891398048265
12630,0.822723703269462
3926,-1.25053147962438
42752,0.517430430586541
3095,0.799215823011569
12125,0.421271151360493
3557,0.677920483578835
11944,0.178071681503677
12550,-1.19784320020182
12611,0.987802687997758
12631,-0.878045167240948
13775,-0.995309892657962
7140,1.92179516766684
7508,0.0388273685869489
7337,0.0925348889357981
52245,0.485858143596788
7129,-0.248486740317857
12037,-0.15861300619518
12040,-1.2208724665231
7676,-1.50444101529241
7215,0.116478724823437
12342,0.378964726929939
12343,0.418973649836991
12536,0.166468592186728
7643,0.166134922218904
7526,-0.775174945901506
7369,-0.718232884491517
3214,-0.595733292162976
3614,-0.874005680187988
7511,0.458645992562181
7673,0.422606117319363
23527,0.410761547279048
7563,0.919044618400218
7482,0.501674058693653
42163,0.583946307466328
3445,-0.739961529327697
7666,-0.211739644663948
7430,1.63105454739721
3199,0.145858717904927
3274,-0.321944342913206
3568,-1.25472438663317
3333,-0.389547260404085
52562,-0.500365894075644
3207,0.479889959706991
3554,-1.16648198936492
3438,1.28384065901276
52632,0.128309594534241
3446,0.204473058422063
57075,0.318951612662808
3799,-0.46711465636891
3436,-0.336839427666128
3435,1.5089254571076
7560,0.704507596306231
7597,-0.0142209189903609
7219,1.09768444561323
7193,0.268092003926671
12428,0.508694740831316
39152,0.0424292413402088
7187,0.414207306573359
7220,-0.226572740074998
7254,0.230958080295666
3555,0.721929397138712
3096,0.734922490502255
3501,0.00568154492837545
3556,-0.226613972325225
3093,0.84661914670183
3500,-1.22714958993398
7343,1.46822538066962
7218,1.34323981272394
7141,1.09768444561323
7441,1.09768444561323
52724,0.144345933458436
3090,-0.431726138468304
3434,0.94334349832444
35390,-1.0013996563518
3945,-0.59299693564614
3100,0.996122710311078
32799,1.09422246102972
32729,0.103445280225929
3562,0.408257775095001
32670,0.607399494636094
32934,-0.347483741242412
32849,1.03773244850305
32611,0.312694698949228
33256,-0.757937204855648
33242,0.0749127949963153
45602,-0.5635724723545
33138,0.657921686489378
33225,-0.907652791537952
32656,-0.0802578500680113
27683,-0.828969281813429
55618,-0.545967952612319
27917,-1.40541536160332
27736,-1.05397372736445
27645,-0.207096800913246
33338,0.40739782782144
33168,0.648174381591056
27869,-0.891748431373695
33291,0.220408057910818
33139,-0.811940747872194
33000,-0.722318309548406
28019,-0.373935477882364
27858,-1.42046773482618
28063,-0.689796787336096
27626,-1.06735279843352
55534,0.237564470440879
33170,0.689317558206223
52947,-0.864645792768466
3567,0.676198100649786
3211,0.361628603518724
16683,0.178229123774506
32998,-0.654126980496376
32937,0.584853877448724
32929,0.611665306517482
32731,-0.942230861576794
32932,0.337583824929352
32997,-0.736282631964272
16677,0.996122710311078
32930,0.259657701418857
16667,-0.63848154597374
14573,0.0186639440760529
55245,-1.08198966570797
27615,-1.06263740012662
3566,-0.882504959015506
52935,-0.0966524125971553
27159,0.29107178908948
3859,0.693254272749535
3331,0.0366289644758124
3886,0.638925472091234
3276,0.452072244279785
3151,-0.214967620057904
33137,0.236930487570626
3440,1.03773244850305
3338,0.615987998273669
33224,0.61893628375389
33317,-1.11331969159431
45143,0.71616042357622
33140,-0.590366109661785
33209,0.0570568425017437
33226,0.0518488892763702
33197,0.214820671649458
33289,-0.533646239805363
33292,0.337907478341272
3856,-1.05469411281777
3681,-1.28442693102591
31173,0.59389935385306
3205,0.259994218762294
33018,-0.0487548757807213
32723,-0.644540055263569
3840,-0.15615000030797
32610,-0.79489178175521
3147,0.109748493977194
32728,0.699250970961212
34399,-0.761869434114953
32725,1.5089254571076
3339,-1.15944480932711
32951,-0.788859831205126
3206,1.5089254571076
32779,-0.187782991038096
32746,-0.434863669481265
32800,-0.471767012534519
32933,0.538179294981965
3682,0.410629154694803
3150,-1.62555693182559
3739,-0.536253656063217
3148,0.46597920213018
3888,0.498602151458383
32669,-0.0269789515279657
3890,1.09422246102972
32825,-0.411849862109561
3894,0.199832355550324
32726,0.271246002036583
32912,-1.02814979705582
32858,-0.370732541888825
3332,-0.62939581116392
3101,-0.51911194123699
3283,-0.781990583587199
3738,-0.333462015203664
3444,0.549709911157559
27927,-0.360126479994545
3443,-0.861539346678394
44916,-0.2794942026727
3553,0.371986979166301
27922,0.459889661523124
27849,-1.44615581118715
27872,0.361628603518724
27871,-0.216831525064239
27738,-1.08835040524018
3099,1.46822538066962
27915,-0.123438679943967
27801,-0.266576510695504
27995,-0.326023605669985
27722,-0.222467151867823
44711,-0.810507447453885
44658,-0.0120835786090085
44662,0.419844931556613
44743,-0.503684652710734
44639,0.480619225374313
44786,-0.123592123286501
44729,1.08239505437911
44709,-0.830523075386985
44785,0.0824329702346857
44687,-0.353193275689239
44744,1.25175520813454
44745,-0.924842080153073
44746,-0.193664891987945
44641,0.16594907069741
7147,0.865442659153344
7490,-1.23006866977229
6716,-0.034474929765032
7399,-0.156157658871526
7596,0.720929996554983
7514,1.04606036725402
7285,-0.389949672098584
7717,0.0641692305937265
44784,-0.12293154338756
44686,0.168377497106901
44638,1.13093556544231
44710,0.778317750059913
44730,-0.229037146710274
44783,-0.949725792368915
44640,0.614381998760434
52333,0.0855825434000657
27790,0.232811132696805
28050,0.00822822245631352
27668,-0.531840484504534
10204,-0.653912902803591
27804,-1.40217980719492
27787,0.448794440612659
27860,-0.31867934881588
3740,0.352483523145359
1143,-0.878563614719451
42652,-0.27120957908546
3735,0.58618272475964
3503,0.1586296794012
3145,0.676947595132586
3564,-1.06262988229111
3785,0.0062794166404932
3892,-1.19979872717246
30485,-0.759863608600094
52341,-0.14596953133182
1148,-1.54029505123052
30875,-1.11009291231096
3784,0.872240234916735
3431,-0.166663083862273
3833,0.129036760230783
7131,0.419486451058373
7506,-0.20284027375512
7216,0.410761547279048
23840,-1.05518559084927
57047,-1.56593688367526
1227,0.14479640009203
1229,-1.36829759598825
1230,0.0100785311928512
57912,-1.35224588041744
56935,-0.152811032971703
15430,-1.11223047231069
18341,-0.773168224126124
1231,0.194704205511268
12572,-0.943834312496121
1233,-0.0384949428135154
42657,-0.160687452491813
43007,-1.62904560315764
1237,-0.837841970693643
1239,1.7130955001769
23206,-0.583863603855337
1242,-1.25501529619139
1243,-1.00456405003427
1244,0.0151486602729342
1245,-1.60113157586547
57111,-0.85246877016954
23171,0.784944545771455
23589,0.826163402656461
23497,0.637208210391799
1252,-1.33349070174544
1253,-0.214934044856768
39185,0.445696340307745
56965,-0.767911623829815
39145,0.170224146577172
43094,1.16044340752924
56905,0.486588186272719
10409,0.433126910840596
17854,-0.194359920243949
17698,-1.20659034273424
26653,-0.120713319222653
34940,-0.87033953561761
17496,0.346886755725814
17405,0.261855677256139
